danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,audio_features,1WCEAGGRD066z2Q89ObXTq,spotify:track:1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/tracks/1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/audio-analysis/1WCEAGGRD066z2Q89ObXTq,169756,4
0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,audio_features,3nEHrvNNtgLv9rneTAYVr4,spotify:track:3nEHrvNNtgLv9rneTAYVr4,https://api.spotify.com/v1/tracks/3nEHrvNNtgLv9rneTAYVr4,https://api.spotify.com/v1/audio-analysis/3nEHrvNNtgLv9rneTAYVr4,214071,4
0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,audio_features,7AYP21Q4qnxw2WxETEvSRb,spotify:track:7AYP21Q4qnxw2WxETEvSRb,https://api.spotify.com/v1/tracks/7AYP21Q4qnxw2WxETEvSRb,https://api.spotify.com/v1/audio-analysis/7AYP21Q4qnxw2WxETEvSRb,248819,4
0.701,0.728,2,-5.226,1,0.0468,0.0178,0.0,0.17,0.696,91.071,audio_features,0kn2gu8Pd03DiYHzRvX2Xk,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,https://api.spotify.com/v1/tracks/0kn2gu8Pd03DiYHzRvX2Xk,https://api.spotify.com/v1/audio-analysis/0kn2gu8Pd03DiYHzRvX2Xk,168880,4
0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,audio_features,4JeOesjcWWlprTAvucDSJX,spotify:track:4JeOesjcWWlprTAvucDSJX,https://api.spotify.com/v1/tracks/4JeOesjcWWlprTAvucDSJX,https://api.spotify.com/v1/audio-analysis/4JeOesjcWWlprTAvucDSJX,158537,4
0.558,0.778,4,-6.423,0,0.106,0.0227,4.54e-06,0.114,0.543,142.052,audio_features,3XOHxCoPkXW0pvR6xl4f0M,spotify:track:3XOHxCoPkXW0pvR6xl4f0M,https://api.spotify.com/v1/tracks/3XOHxCoPkXW0pvR6xl4f0M,https://api.spotify.com/v1/audio-analysis/3XOHxCoPkXW0pvR6xl4f0M,194360,4
0.643,0.716,2,-6.733,1,0.0915,0.0643,0.0,0.14,0.854,81.027,audio_features,54GASuUdLbhhdyECNUp3Pb,spotify:track:54GASuUdLbhhdyECNUp3Pb,https://api.spotify.com/v1/tracks/54GASuUdLbhhdyECNUp3Pb,https://api.spotify.com/v1/audio-analysis/54GASuUdLbhhdyECNUp3Pb,174320,4
0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,104.959,audio_features,3QyoC6OvQUmpQwQZ18iaTs,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,https://api.spotify.com/v1/tracks/3QyoC6OvQUmpQwQZ18iaTs,https://api.spotify.com/v1/audio-analysis/3QyoC6OvQUmpQwQZ18iaTs,183070,4
0.577,0.851,11,-3.975,1,0.0339,0.0197,0.000462,0.118,0.396,129.952,audio_features,5C4NMi4fPpdFPnMZVsyG8H,spotify:track:5C4NMi4fPpdFPnMZVsyG8H,https://api.spotify.com/v1/tracks/5C4NMi4fPpdFPnMZVsyG8H,https://api.spotify.com/v1/audio-analysis/5C4NMi4fPpdFPnMZVsyG8H,247147,4
0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,audio_features,1mMLMZYXkMueg65jRRWG1l,spotify:track:1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,240760,4
0.728,0.682,2,-3.749,1,0.218,0.127,0.0,0.337,0.643,131.901,audio_features,2opQESZb7JsRKCvWMBPeuv,spotify:track:2opQESZb7JsRKCvWMBPeuv,https://api.spotify.com/v1/tracks/2opQESZb7JsRKCvWMBPeuv,https://api.spotify.com/v1/audio-analysis/2opQESZb7JsRKCvWMBPeuv,200067,4
0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,audio_features,03fT3OHB9KyMtGMt2zwqCT,spotify:track:03fT3OHB9KyMtGMt2zwqCT,https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT,https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT,226867,4
0.729,0.947,11,-3.103,0,0.0458,0.211,0.822,0.367,0.209,130.005,audio_features,5h4teuDu2FthAiNUNG7toy,spotify:track:5h4teuDu2FthAiNUNG7toy,https://api.spotify.com/v1/tracks/5h4teuDu2FthAiNUNG7toy,https://api.spotify.com/v1/audio-analysis/5h4teuDu2FthAiNUNG7toy,211000,4
0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,2Zr5zgU9qEoOPvJbU0GScq,spotify:track:2Zr5zgU9qEoOPvJbU0GScq,https://api.spotify.com/v1/tracks/2Zr5zgU9qEoOPvJbU0GScq,https://api.spotify.com/v1/audio-analysis/2Zr5zgU9qEoOPvJbU0GScq,230613,4
0.76,0.707,10,-5.48,1,0.0313,0.0345,0.00617,0.115,0.374,123.98,audio_features,6lw3pmC9a72b251YocpkoB,spotify:track:6lw3pmC9a72b251YocpkoB,https://api.spotify.com/v1/tracks/6lw3pmC9a72b251YocpkoB,https://api.spotify.com/v1/audio-analysis/6lw3pmC9a72b251YocpkoB,192929,4
0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,audio_features,1bgKMxPQU7JIZEhNsM1vFs,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/tracks/1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/audio-analysis/1bgKMxPQU7JIZEhNsM1vFs,142677,4
0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,audio_features,1r8ZCjfrQxoy2wVaBUbpwg,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg,164782,4
0.642,0.655,1,-5.222,0,0.0489,0.0268,0.0,0.112,0.156,80.997,audio_features,3LK452TFyApuFN9jjg3THO,spotify:track:3LK452TFyApuFN9jjg3THO,https://api.spotify.com/v1/tracks/3LK452TFyApuFN9jjg3THO,https://api.spotify.com/v1/audio-analysis/3LK452TFyApuFN9jjg3THO,195507,4
0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4
0.519,0.617,7,-4.287,1,0.0313,0.0387,0.0,0.401,0.222,147.708,audio_features,0oWraSo5ASJ0h1BEagTyEw,spotify:track:0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/tracks/0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/audio-analysis/0oWraSo5ASJ0h1BEagTyEw,225300,3
0.542,0.82,8,-6.073,1,0.0432,0.000682,0.000136,0.0561,0.702,124.85,audio_features,3j1xkzTW8owIphkWV51V9s,spotify:track:3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/tracks/3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/audio-analysis/3j1xkzTW8owIphkWV51V9s,234341,4
0.664,0.725,1,-5.08,1,0.0422,0.107,0.0,0.217,0.438,124.003,audio_features,0B5Ono47jEQSIPy8kuVCzp,spotify:track:0B5Ono47jEQSIPy8kuVCzp,https://api.spotify.com/v1/tracks/0B5Ono47jEQSIPy8kuVCzp,https://api.spotify.com/v1/audio-analysis/0B5Ono47jEQSIPy8kuVCzp,187258,4
0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,audio_features,7DwcBgdzqhFJltEaV1XF81,spotify:track:7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/tracks/7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/audio-analysis/7DwcBgdzqhFJltEaV1XF81,185857,4
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4
0.575,0.556,4,-5.107,1,0.0283,0.0303,0.0,0.0903,0.44,87.991,audio_features,78Qk1m8zbvvvrmWH2M1yxT,spotify:track:78Qk1m8zbvvvrmWH2M1yxT,https://api.spotify.com/v1/tracks/78Qk1m8zbvvvrmWH2M1yxT,https://api.spotify.com/v1/audio-analysis/78Qk1m8zbvvvrmWH2M1yxT,177879,4
0.717,0.734,5,-5.712,1,0.0426,0.28,0.000101,0.147,0.894,91.014,audio_features,7dTd00X8Mc5iErfQQyBA6B,spotify:track:7dTd00X8Mc5iErfQQyBA6B,https://api.spotify.com/v1/tracks/7dTd00X8Mc5iErfQQyBA6B,https://api.spotify.com/v1/audio-analysis/7dTd00X8Mc5iErfQQyBA6B,171360,4
0.665,0.628,2,-6.297,1,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,audio_features,4edHoZerfvMGeLz3ohZit6,spotify:track:4edHoZerfvMGeLz3ohZit6,https://api.spotify.com/v1/tracks/4edHoZerfvMGeLz3ohZit6,https://api.spotify.com/v1/audio-analysis/4edHoZerfvMGeLz3ohZit6,202406,4
0.651,0.719,8,-5.804,1,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,audio_features,2FqkTu4FhwDWn9hzEaWWCE,spotify:track:2FqkTu4FhwDWn9hzEaWWCE,https://api.spotify.com/v1/tracks/2FqkTu4FhwDWn9hzEaWWCE,https://api.spotify.com/v1/audio-analysis/2FqkTu4FhwDWn9hzEaWWCE,185523,4
0.695,0.752,11,-8.988,1,0.0295,0.000702,0.00902,0.101,0.424,111.023,audio_features,07DqkQrhTC0HmQWewLnax9,spotify:track:07DqkQrhTC0HmQWewLnax9,https://api.spotify.com/v1/tracks/07DqkQrhTC0HmQWewLnax9,https://api.spotify.com/v1/audio-analysis/07DqkQrhTC0HmQWewLnax9,224669,4
0.762,0.797,5,-2.71,1,0.135,0.117,0.0,0.202,0.525,122.066,audio_features,5kgqTe1BM720OjU78TGYDw,spotify:track:5kgqTe1BM720OjU78TGYDw,https://api.spotify.com/v1/tracks/5kgqTe1BM720OjU78TGYDw,https://api.spotify.com/v1/audio-analysis/5kgqTe1BM720OjU78TGYDw,190400,4
0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,spotify:track:4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602,4
0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,audio_features,1h2xVEoJORqrg71HocgqXd,spotify:track:1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/tracks/1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/audio-analysis/1h2xVEoJORqrg71HocgqXd,245493,4
0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,6jHvX8ZnHKC1PnrPMJ0Emt,spotify:track:6jHvX8ZnHKC1PnrPMJ0Emt,https://api.spotify.com/v1/tracks/6jHvX8ZnHKC1PnrPMJ0Emt,https://api.spotify.com/v1/audio-analysis/6jHvX8ZnHKC1PnrPMJ0Emt,208760,4
0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,audio_features,0c34ovpXiMWWUbKX0IavIH,spotify:track:0c34ovpXiMWWUbKX0IavIH,https://api.spotify.com/v1/tracks/0c34ovpXiMWWUbKX0IavIH,https://api.spotify.com/v1/audio-analysis/0c34ovpXiMWWUbKX0IavIH,144860,4
0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,audio_features,7tCHpjktA50ihtkLz6bAnn,spotify:track:7tCHpjktA50ihtkLz6bAnn,https://api.spotify.com/v1/tracks/7tCHpjktA50ihtkLz6bAnn,https://api.spotify.com/v1/audio-analysis/7tCHpjktA50ihtkLz6bAnn,175493,4
0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,audio_features,2pRyjmTGkz5i8xemOtJ7pG,spotify:track:2pRyjmTGkz5i8xemOtJ7pG,https://api.spotify.com/v1/tracks/2pRyjmTGkz5i8xemOtJ7pG,https://api.spotify.com/v1/audio-analysis/2pRyjmTGkz5i8xemOtJ7pG,236600,1
0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,audio_features,6PwjJ58I4t7Mae9xfZ9l9v,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/tracks/6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/audio-analysis/6PwjJ58I4t7Mae9xfZ9l9v,197200,4
0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,audio_features,5iFwAOB2TFkPJk8sMlxP8g,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/tracks/5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/audio-analysis/5iFwAOB2TFkPJk8sMlxP8g,232907,4
0.556,0.657,0,-6.075,1,0.0265,0.17,0.0,0.113,0.79,80.529,audio_features,1VyiUi0mRnSKgtHa5dBoUd,spotify:track:1VyiUi0mRnSKgtHa5dBoUd,https://api.spotify.com/v1/tracks/1VyiUi0mRnSKgtHa5dBoUd,https://api.spotify.com/v1/audio-analysis/1VyiUi0mRnSKgtHa5dBoUd,203653,4
0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,audio_features,7iAqvWLgZzXvH38lA06QZg,spotify:track:7iAqvWLgZzXvH38lA06QZg,https://api.spotify.com/v1/tracks/7iAqvWLgZzXvH38lA06QZg,https://api.spotify.com/v1/audio-analysis/7iAqvWLgZzXvH38lA06QZg,223080,4
0.695,0.884,11,-1.953,0,0.172,0.106,0.0,0.134,0.803,100.088,audio_features,173ff06by7Ujur3An4cHWf,spotify:track:173ff06by7Ujur3An4cHWf,https://api.spotify.com/v1/tracks/173ff06by7Ujur3An4cHWf,https://api.spotify.com/v1/audio-analysis/173ff06by7Ujur3An4cHWf,156300,4
0.728,0.849,1,-5.092,0,0.049,0.0747,2.58e-05,0.193,0.956,114.033,audio_features,3E1y4V7dxcn5AwKCD4AqFn,spotify:track:3E1y4V7dxcn5AwKCD4AqFn,https://api.spotify.com/v1/tracks/3E1y4V7dxcn5AwKCD4AqFn,https://api.spotify.com/v1/audio-analysis/3E1y4V7dxcn5AwKCD4AqFn,158745,4
0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4
0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,audio_features,3i058E8uxTsYqJ5NWZzqSj,spotify:track:3i058E8uxTsYqJ5NWZzqSj,https://api.spotify.com/v1/tracks/3i058E8uxTsYqJ5NWZzqSj,https://api.spotify.com/v1/audio-analysis/3i058E8uxTsYqJ5NWZzqSj,202183,4
0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,audio_features,51Zw1cKDgkad0CXv23HCMU,spotify:track:51Zw1cKDgkad0CXv23HCMU,https://api.spotify.com/v1/tracks/51Zw1cKDgkad0CXv23HCMU,https://api.spotify.com/v1/audio-analysis/51Zw1cKDgkad0CXv23HCMU,164533,3
0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971,audio_features,69w5X6uTrOaWM32IetSzvO,spotify:track:69w5X6uTrOaWM32IetSzvO,https://api.spotify.com/v1/tracks/69w5X6uTrOaWM32IetSzvO,https://api.spotify.com/v1/audio-analysis/69w5X6uTrOaWM32IetSzvO,187342,4
0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,audio_features,389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000,4
0.451,0.89,9,-12.737,1,0.0435,0.00045,0.167,0.495,0.412,169.934,audio_features,4AiMaeCXwsldpwvA5wu5gM,spotify:track:4AiMaeCXwsldpwvA5wu5gM,https://api.spotify.com/v1/tracks/4AiMaeCXwsldpwvA5wu5gM,https://api.spotify.com/v1/audio-analysis/4AiMaeCXwsldpwvA5wu5gM,292000,4
0.689,0.702,2,-5.278,1,0.0356,0.203,0.00052,0.145,0.562,98.018,audio_features,6h16XSWRshybNiTzc6nJQY,spotify:track:6h16XSWRshybNiTzc6nJQY,https://api.spotify.com/v1/tracks/6h16XSWRshybNiTzc6nJQY,https://api.spotify.com/v1/audio-analysis/6h16XSWRshybNiTzc6nJQY,207787,4
0.287,0.473,5,-3.551,1,0.034,0.0858,4.4e-05,0.383,0.577,186.283,audio_features,0dgrFwOa0RrFzWcM0azTzx,spotify:track:0dgrFwOa0RrFzWcM0azTzx,https://api.spotify.com/v1/tracks/0dgrFwOa0RrFzWcM0azTzx,https://api.spotify.com/v1/audio-analysis/0dgrFwOa0RrFzWcM0azTzx,227267,4
0.573,0.593,6,-7.225,1,0.0299,0.114,2.65e-06,0.122,0.425,159.978,audio_features,3iER0VhjuIcob4W6kxVFEs,spotify:track:3iER0VhjuIcob4W6kxVFEs,https://api.spotify.com/v1/tracks/3iER0VhjuIcob4W6kxVFEs,https://api.spotify.com/v1/audio-analysis/3iER0VhjuIcob4W6kxVFEs,231547,4
0.334,0.307,0,-8.522,1,0.033,0.818,5.55e-05,0.362,0.426,169.53,audio_features,4xNWH7V1zuiRPmslQ3vNaU,spotify:track:4xNWH7V1zuiRPmslQ3vNaU,https://api.spotify.com/v1/tracks/4xNWH7V1zuiRPmslQ3vNaU,https://api.spotify.com/v1/audio-analysis/4xNWH7V1zuiRPmslQ3vNaU,176813,4
0.587,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992,audio_features,1bhUWB0zJMIKr9yVPrkEuI,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,259550,3
0.743,0.807,3,-5.917,1,0.0538,0.404,5.49e-06,0.0723,0.721,145.01,audio_features,26vrgLpb9jKMNj4AUjwUF5,spotify:track:26vrgLpb9jKMNj4AUjwUF5,https://api.spotify.com/v1/tracks/26vrgLpb9jKMNj4AUjwUF5,https://api.spotify.com/v1/audio-analysis/26vrgLpb9jKMNj4AUjwUF5,214493,4
0.501,0.684,11,-6.706,1,0.0566,0.00494,0.000478,0.0524,0.442,131.952,audio_features,3BiiSLo0wyHAY7lpCEO6ge,spotify:track:3BiiSLo0wyHAY7lpCEO6ge,https://api.spotify.com/v1/tracks/3BiiSLo0wyHAY7lpCEO6ge,https://api.spotify.com/v1/audio-analysis/3BiiSLo0wyHAY7lpCEO6ge,211080,4
0.209,0.826,9,-5.458,0,0.0709,1.68e-05,0.0337,0.112,0.385,153.879,audio_features,5TshTIGten6gMBMf8lgbf0,spotify:track:5TshTIGten6gMBMf8lgbf0,https://api.spotify.com/v1/tracks/5TshTIGten6gMBMf8lgbf0,https://api.spotify.com/v1/audio-analysis/5TshTIGten6gMBMf8lgbf0,207297,4
0.634,0.778,9,-4.135,1,0.0809,0.0189,0.0,0.291,0.462,155.982,audio_features,4j5gXarJqoiwh4ZIAqZcmh,spotify:track:4j5gXarJqoiwh4ZIAqZcmh,https://api.spotify.com/v1/tracks/4j5gXarJqoiwh4ZIAqZcmh,https://api.spotify.com/v1/audio-analysis/4j5gXarJqoiwh4ZIAqZcmh,180066,4
0.604,0.716,0,-6.649,1,0.0498,0.0143,0.0,0.272,0.782,127.989,audio_features,0tjYK2gtxo8fT2kdD4XGeF,spotify:track:0tjYK2gtxo8fT2kdD4XGeF,https://api.spotify.com/v1/tracks/0tjYK2gtxo8fT2kdD4XGeF,https://api.spotify.com/v1/audio-analysis/0tjYK2gtxo8fT2kdD4XGeF,155648,4
0.611,0.584,11,-6.897,0,0.0301,0.083,0.0,0.432,0.181,116.106,audio_features,1NvpO1o8SpkdH3txtJQQc7,spotify:track:1NvpO1o8SpkdH3txtJQQc7,https://api.spotify.com/v1/tracks/1NvpO1o8SpkdH3txtJQQc7,https://api.spotify.com/v1/audio-analysis/1NvpO1o8SpkdH3txtJQQc7,243486,4
0.517,0.668,1,-6.012,1,0.116,0.0712,0.0,0.407,0.646,79.782,audio_features,4IxeKzzxUSEgivgtbSbyIK,spotify:track:4IxeKzzxUSEgivgtbSbyIK,https://api.spotify.com/v1/tracks/4IxeKzzxUSEgivgtbSbyIK,https://api.spotify.com/v1/audio-analysis/4IxeKzzxUSEgivgtbSbyIK,169824,4
0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,audio_features,0O6u0VJ46W86TxN9wgyqDj,spotify:track:0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,192841,4
0.583,0.43,9,-7.748,1,0.0353,0.801,0.0,0.0867,0.367,84.967,audio_features,2OcSE0EXzgUuqkM1NIJPHJ,spotify:track:2OcSE0EXzgUuqkM1NIJPHJ,https://api.spotify.com/v1/tracks/2OcSE0EXzgUuqkM1NIJPHJ,https://api.spotify.com/v1/audio-analysis/2OcSE0EXzgUuqkM1NIJPHJ,243158,4
0.485,0.656,10,-6.121,0,0.0528,0.0346,0.0,0.155,0.106,140.107,audio_features,5Ja2u1FPlVxrxeMWEa2dcn,spotify:track:5Ja2u1FPlVxrxeMWEa2dcn,https://api.spotify.com/v1/tracks/5Ja2u1FPlVxrxeMWEa2dcn,https://api.spotify.com/v1/audio-analysis/5Ja2u1FPlVxrxeMWEa2dcn,195111,4
0.541,0.701,4,-5.669,1,0.0624,0.0333,1.02e-06,0.0838,0.237,146.972,audio_features,7KWJ5dDrRkOTwccFPdSanr,spotify:track:7KWJ5dDrRkOTwccFPdSanr,https://api.spotify.com/v1/tracks/7KWJ5dDrRkOTwccFPdSanr,https://api.spotify.com/v1/audio-analysis/7KWJ5dDrRkOTwccFPdSanr,178293,4
0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998,audio_features,6kxaaIeowajN7w21PfMLbu,spotify:track:6kxaaIeowajN7w21PfMLbu,https://api.spotify.com/v1/tracks/6kxaaIeowajN7w21PfMLbu,https://api.spotify.com/v1/audio-analysis/6kxaaIeowajN7w21PfMLbu,176059,4
0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4
0.648,0.692,1,-4.287,1,0.0456,0.00309,5.2e-06,0.0929,0.83,169.98,audio_features,10omO03JNpJwhjo538gdNc,spotify:track:10omO03JNpJwhjo538gdNc,https://api.spotify.com/v1/tracks/10omO03JNpJwhjo538gdNc,https://api.spotify.com/v1/audio-analysis/10omO03JNpJwhjo538gdNc,134499,4
0.816,0.875,11,-4.821,1,0.0311,0.203,0.0,0.209,0.491,131.958,audio_features,0gYXw7aPoybWFfB7btQ0eM,spotify:track:0gYXw7aPoybWFfB7btQ0eM,https://api.spotify.com/v1/tracks/0gYXw7aPoybWFfB7btQ0eM,https://api.spotify.com/v1/audio-analysis/0gYXw7aPoybWFfB7btQ0eM,196364,4
0.748,0.767,11,-7.806,0,0.172,0.0267,0.0,0.334,0.519,133.929,audio_features,1fLibtVj3MrNTwRZq5yUOs,spotify:track:1fLibtVj3MrNTwRZq5yUOs,https://api.spotify.com/v1/tracks/1fLibtVj3MrNTwRZq5yUOs,https://api.spotify.com/v1/audio-analysis/1fLibtVj3MrNTwRZq5yUOs,222200,4
0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,audio_features,5YqEzk3C5c3UZ1D5fJUlXA,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/tracks/5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/audio-analysis/5YqEzk3C5c3UZ1D5fJUlXA,163026,4
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
0.585,0.835,5,-6.453,1,0.113,0.0687,0.0,0.275,0.93,164.988,audio_features,7cLvLpnhpnQtea3ETMYgV5,spotify:track:7cLvLpnhpnQtea3ETMYgV5,https://api.spotify.com/v1/tracks/7cLvLpnhpnQtea3ETMYgV5,https://api.spotify.com/v1/audio-analysis/7cLvLpnhpnQtea3ETMYgV5,155963,4
0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,48UKTR66uUOT9LaUvooTNx,spotify:track:48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/tracks/48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/audio-analysis/48UKTR66uUOT9LaUvooTNx,224427,4
0.635,0.866,5,-2.695,1,0.0473,0.0697,0.0,0.0955,0.853,133.889,audio_features,4viFAHmivkYQKkwLvwKOgg,spotify:track:4viFAHmivkYQKkwLvwKOgg,https://api.spotify.com/v1/tracks/4viFAHmivkYQKkwLvwKOgg,https://api.spotify.com/v1/audio-analysis/4viFAHmivkYQKkwLvwKOgg,169760,4
