danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.49,0.731,1,-6.572,1,0.0569,0.0226,0.0,0.359,0.588,153.966,audio_features,0Ymr7bBhvXLu8xrpCN2GUs,spotify:track:0Ymr7bBhvXLu8xrpCN2GUs,https://api.spotify.com/v1/tracks/0Ymr7bBhvXLu8xrpCN2GUs,https://api.spotify.com/v1/audio-analysis/0Ymr7bBhvXLu8xrpCN2GUs,164882,4
0.722,0.484,9,-10.175,1,0.0611,0.904,3.42e-06,0.108,0.44,139.88,audio_features,7iH6cflAGYwR82sNMZiGuq,spotify:track:7iH6cflAGYwR82sNMZiGuq,https://api.spotify.com/v1/tracks/7iH6cflAGYwR82sNMZiGuq,https://api.spotify.com/v1/audio-analysis/7iH6cflAGYwR82sNMZiGuq,198653,4
0.511,0.747,0,-5.551,1,0.042,0.144,0.0,0.232,0.477,95.034,audio_features,2Eb2TKNAaE15Fqd4A3MFWU,spotify:track:2Eb2TKNAaE15Fqd4A3MFWU,https://api.spotify.com/v1/tracks/2Eb2TKNAaE15Fqd4A3MFWU,https://api.spotify.com/v1/audio-analysis/2Eb2TKNAaE15Fqd4A3MFWU,179202,4
0.692,0.581,5,-7.647,0,0.0292,0.0858,0.000648,0.191,0.247,125.016,audio_features,27V9QAXyt9u9itQpS7A7lO,spotify:track:27V9QAXyt9u9itQpS7A7lO,https://api.spotify.com/v1/tracks/27V9QAXyt9u9itQpS7A7lO,https://api.spotify.com/v1/audio-analysis/27V9QAXyt9u9itQpS7A7lO,215517,4
0.713,0.451,5,-4.693,1,0.0406,0.186,0.0,0.439,0.316,117.018,audio_features,2ibGdhv3nTO89VN9KR7N2H,spotify:track:2ibGdhv3nTO89VN9KR7N2H,https://api.spotify.com/v1/tracks/2ibGdhv3nTO89VN9KR7N2H,https://api.spotify.com/v1/audio-analysis/2ibGdhv3nTO89VN9KR7N2H,191013,4
0.508,0.797,1,-5.854,1,0.0411,0.00261,7.56e-06,0.0916,0.361,126.982,audio_features,09DR0sHnQUhHOiSNttc1mv,spotify:track:09DR0sHnQUhHOiSNttc1mv,https://api.spotify.com/v1/tracks/09DR0sHnQUhHOiSNttc1mv,https://api.spotify.com/v1/audio-analysis/09DR0sHnQUhHOiSNttc1mv,234933,4
0.633,0.342,4,-7.331,1,0.0268,0.763,0.0,0.114,0.511,90.091,audio_features,3sThVFtOmlfOUh3yE2ObQd,spotify:track:3sThVFtOmlfOUh3yE2ObQd,https://api.spotify.com/v1/tracks/3sThVFtOmlfOUh3yE2ObQd,https://api.spotify.com/v1/audio-analysis/3sThVFtOmlfOUh3yE2ObQd,187377,4
0.698,0.448,3,-6.357,1,0.0345,0.233,1.37e-06,0.348,0.551,129.969,audio_features,7wWr0jb8Z1FZaEkb977AK0,spotify:track:7wWr0jb8Z1FZaEkb977AK0,https://api.spotify.com/v1/tracks/7wWr0jb8Z1FZaEkb977AK0,https://api.spotify.com/v1/audio-analysis/7wWr0jb8Z1FZaEkb977AK0,242645,4
0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,audio_features,01K4zKU104LyJ8gMb7227B,spotify:track:01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/audio-analysis/01K4zKU104LyJ8gMb7227B,258813,4
0.346,0.149,7,-12.156,1,0.0378,0.404,0.000117,0.104,0.259,155.422,audio_features,5S9hlmzNQwZuhynLfxZ8Lg,spotify:track:5S9hlmzNQwZuhynLfxZ8Lg,https://api.spotify.com/v1/tracks/5S9hlmzNQwZuhynLfxZ8Lg,https://api.spotify.com/v1/audio-analysis/5S9hlmzNQwZuhynLfxZ8Lg,207880,3
0.487,0.428,3,-9.993,0,0.05,0.618,0.0921,0.118,0.354,148.918,audio_features,1q9jh0Ov1tk9aaxFVaYzkC,spotify:track:1q9jh0Ov1tk9aaxFVaYzkC,https://api.spotify.com/v1/tracks/1q9jh0Ov1tk9aaxFVaYzkC,https://api.spotify.com/v1/audio-analysis/1q9jh0Ov1tk9aaxFVaYzkC,172086,4
0.481,0.849,8,-6.241,1,0.0629,0.359,0.0,0.296,0.564,127.294,audio_features,0TDji9s4SDqN0CldK1bBU1,spotify:track:0TDji9s4SDqN0CldK1bBU1,https://api.spotify.com/v1/tracks/0TDji9s4SDqN0CldK1bBU1,https://api.spotify.com/v1/audio-analysis/0TDji9s4SDqN0CldK1bBU1,165764,4
0.593,0.5,1,-8.532,1,0.029,0.707,1.24e-05,0.0837,0.465,117.996,audio_features,1Wdj4wRDYS7aT4CoPS0mAH,spotify:track:1Wdj4wRDYS7aT4CoPS0mAH,https://api.spotify.com/v1/tracks/1Wdj4wRDYS7aT4CoPS0mAH,https://api.spotify.com/v1/audio-analysis/1Wdj4wRDYS7aT4CoPS0mAH,180087,4
0.503,0.722,9,-7.595,1,0.103,0.205,3.52e-05,0.0845,0.354,172.006,audio_features,1GN6qqehnqUfUHH1gfK81v,spotify:track:1GN6qqehnqUfUHH1gfK81v,https://api.spotify.com/v1/tracks/1GN6qqehnqUfUHH1gfK81v,https://api.spotify.com/v1/audio-analysis/1GN6qqehnqUfUHH1gfK81v,231000,4
0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,audio_features,2uhEKg8kIzpdvz4gyy6x8W,spotify:track:2uhEKg8kIzpdvz4gyy6x8W,https://api.spotify.com/v1/tracks/2uhEKg8kIzpdvz4gyy6x8W,https://api.spotify.com/v1/audio-analysis/2uhEKg8kIzpdvz4gyy6x8W,249173,4
0.733,0.324,5,-8.122,1,0.033,0.479,0.0,0.067,0.388,141.8,audio_features,42UaitnwvuKqNcD5Oa2HlD,spotify:track:42UaitnwvuKqNcD5Oa2HlD,https://api.spotify.com/v1/tracks/42UaitnwvuKqNcD5Oa2HlD,https://api.spotify.com/v1/audio-analysis/42UaitnwvuKqNcD5Oa2HlD,199391,4
0.53,0.712,0,-8.135,1,0.0461,0.44,0.0233,0.0931,0.577,167.964,audio_features,73W5aXorr5vxrySFcoZqIN,spotify:track:73W5aXorr5vxrySFcoZqIN,https://api.spotify.com/v1/tracks/73W5aXorr5vxrySFcoZqIN,https://api.spotify.com/v1/audio-analysis/73W5aXorr5vxrySFcoZqIN,254467,4
0.317,0.366,1,-10.178,1,0.0552,0.674,0.0016,0.0833,0.113,153.096,audio_features,5ihBtaVVMqO5VqJA5wnmfy,spotify:track:5ihBtaVVMqO5VqJA5wnmfy,https://api.spotify.com/v1/tracks/5ihBtaVVMqO5VqJA5wnmfy,https://api.spotify.com/v1/audio-analysis/5ihBtaVVMqO5VqJA5wnmfy,292903,4
0.469,0.568,3,-7.084,1,0.0305,0.0817,0.0,0.146,0.193,109.172,audio_features,3lGPy4laQ3s4lT1pRXKmFC,spotify:track:3lGPy4laQ3s4lT1pRXKmFC,https://api.spotify.com/v1/tracks/3lGPy4laQ3s4lT1pRXKmFC,https://api.spotify.com/v1/audio-analysis/3lGPy4laQ3s4lT1pRXKmFC,177880,4
0.65,0.757,11,-4.533,0,0.0413,0.036,6.03e-06,0.115,0.413,115.995,audio_features,4gIDvFHsqRsniD9JngIVCL,spotify:track:4gIDvFHsqRsniD9JngIVCL,https://api.spotify.com/v1/tracks/4gIDvFHsqRsniD9JngIVCL,https://api.spotify.com/v1/audio-analysis/4gIDvFHsqRsniD9JngIVCL,194275,4
0.499,0.142,11,-17.142,0,0.0387,0.956,0.0029,0.109,0.354,138.726,audio_features,6LLb6rVMgQnGNZwwHSxTzn,spotify:track:6LLb6rVMgQnGNZwwHSxTzn,https://api.spotify.com/v1/tracks/6LLb6rVMgQnGNZwwHSxTzn,https://api.spotify.com/v1/audio-analysis/6LLb6rVMgQnGNZwwHSxTzn,191235,4
0.562,0.266,4,-14.852,1,0.0409,0.928,0.000626,0.0983,0.493,88.968,audio_features,1Mk9ou2m6hsEZJYuNRJFpO,spotify:track:1Mk9ou2m6hsEZJYuNRJFpO,https://api.spotify.com/v1/tracks/1Mk9ou2m6hsEZJYuNRJFpO,https://api.spotify.com/v1/audio-analysis/1Mk9ou2m6hsEZJYuNRJFpO,178573,4
0.677,0.55,0,-7.053,1,0.042,0.427,0.0,0.0915,0.343,99.953,audio_features,0B6hW0mGwtejHAWuJ0qMka,spotify:track:0B6hW0mGwtejHAWuJ0qMka,https://api.spotify.com/v1/tracks/0B6hW0mGwtejHAWuJ0qMka,https://api.spotify.com/v1/audio-analysis/0B6hW0mGwtejHAWuJ0qMka,198221,4
0.487,0.724,0,-5.905,1,0.0289,0.00224,1.03e-05,0.213,0.546,102.03,audio_features,72zmwnbXjx9fMUjw3mbDSs,spotify:track:72zmwnbXjx9fMUjw3mbDSs,https://api.spotify.com/v1/tracks/72zmwnbXjx9fMUjw3mbDSs,https://api.spotify.com/v1/audio-analysis/72zmwnbXjx9fMUjw3mbDSs,225560,4
0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0GNVXNz7Jkicfk2mp5OyG5,spotify:track:0GNVXNz7Jkicfk2mp5OyG5,https://api.spotify.com/v1/tracks/0GNVXNz7Jkicfk2mp5OyG5,https://api.spotify.com/v1/audio-analysis/0GNVXNz7Jkicfk2mp5OyG5,182347,4
0.752,0.498,5,-11.937,1,0.0412,0.333,0.000134,0.351,0.505,109.993,audio_features,58uBXXmWLDeezlYx2uGeC0,spotify:track:58uBXXmWLDeezlYx2uGeC0,https://api.spotify.com/v1/tracks/58uBXXmWLDeezlYx2uGeC0,https://api.spotify.com/v1/audio-analysis/58uBXXmWLDeezlYx2uGeC0,272733,4
0.523,0.714,11,-6.021,1,0.0367,0.658,5.2e-06,0.0785,0.659,78.211,audio_features,3CN9WtSBqCI6TXne9XNomb,spotify:track:3CN9WtSBqCI6TXne9XNomb,https://api.spotify.com/v1/tracks/3CN9WtSBqCI6TXne9XNomb,https://api.spotify.com/v1/audio-analysis/3CN9WtSBqCI6TXne9XNomb,216120,4
0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,audio_features,61X73CJcpwGIxgQgKEXbw0,spotify:track:61X73CJcpwGIxgQgKEXbw0,https://api.spotify.com/v1/tracks/61X73CJcpwGIxgQgKEXbw0,https://api.spotify.com/v1/audio-analysis/61X73CJcpwGIxgQgKEXbw0,230098,4
0.477,0.712,7,-6.759,1,0.0653,0.224,8.36e-06,0.118,0.407,109.965,audio_features,6Od2OWvoT4embWAgIGeFRd,spotify:track:6Od2OWvoT4embWAgIGeFRd,https://api.spotify.com/v1/tracks/6Od2OWvoT4embWAgIGeFRd,https://api.spotify.com/v1/audio-analysis/6Od2OWvoT4embWAgIGeFRd,224400,4
0.576,0.406,0,-9.723,1,0.0355,0.793,0.00276,0.151,0.129,126.123,audio_features,3gw2Mz111daFVWm7IF0Gb7,spotify:track:3gw2Mz111daFVWm7IF0Gb7,https://api.spotify.com/v1/tracks/3gw2Mz111daFVWm7IF0Gb7,https://api.spotify.com/v1/audio-analysis/3gw2Mz111daFVWm7IF0Gb7,179173,4
0.347,0.315,4,-9.792,1,0.0337,0.545,3.53e-06,0.0966,0.171,96.079,audio_features,2BGyfq5k9xGO9019bUsYFk,spotify:track:2BGyfq5k9xGO9019bUsYFk,https://api.spotify.com/v1/tracks/2BGyfq5k9xGO9019bUsYFk,https://api.spotify.com/v1/audio-analysis/2BGyfq5k9xGO9019bUsYFk,241200,4
0.507,0.668,11,-5.176,1,0.0568,0.598,0.0,0.172,0.451,151.32,audio_features,0zdLZywwUVyg8xnzzxgDBP,spotify:track:0zdLZywwUVyg8xnzzxgDBP,https://api.spotify.com/v1/tracks/0zdLZywwUVyg8xnzzxgDBP,https://api.spotify.com/v1/audio-analysis/0zdLZywwUVyg8xnzzxgDBP,211067,4
0.614,0.526,5,-7.492,1,0.0603,0.468,0.0,0.0939,0.366,177.913,audio_features,0hiHNxqKGf3GZgVTIOAiiK,spotify:track:0hiHNxqKGf3GZgVTIOAiiK,https://api.spotify.com/v1/tracks/0hiHNxqKGf3GZgVTIOAiiK,https://api.spotify.com/v1/audio-analysis/0hiHNxqKGf3GZgVTIOAiiK,186552,4
0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775,audio_features,3XnDbrxxtA40HPIIRWLgRT,spotify:track:3XnDbrxxtA40HPIIRWLgRT,https://api.spotify.com/v1/tracks/3XnDbrxxtA40HPIIRWLgRT,https://api.spotify.com/v1/audio-analysis/3XnDbrxxtA40HPIIRWLgRT,168713,4
0.462,0.417,3,-8.534,1,0.0343,0.86,0.00352,0.106,0.35,101.017,audio_features,5HTHYYmcoqh1FrAhchKeSF,spotify:track:5HTHYYmcoqh1FrAhchKeSF,https://api.spotify.com/v1/tracks/5HTHYYmcoqh1FrAhchKeSF,https://api.spotify.com/v1/audio-analysis/5HTHYYmcoqh1FrAhchKeSF,225379,4
0.584,0.767,7,-7.043,1,0.0379,0.00252,0.00267,0.327,0.218,127.964,audio_features,7HYVXHGXsXOoQGi7UjYBrQ,spotify:track:7HYVXHGXsXOoQGi7UjYBrQ,https://api.spotify.com/v1/tracks/7HYVXHGXsXOoQGi7UjYBrQ,https://api.spotify.com/v1/audio-analysis/7HYVXHGXsXOoQGi7UjYBrQ,212455,4
0.571,0.65,2,-8.276,1,0.0499,0.236,0.0,0.113,0.451,123.933,audio_features,4dxzf0bWuBb0AYs25VNL3y,spotify:track:4dxzf0bWuBb0AYs25VNL3y,https://api.spotify.com/v1/tracks/4dxzf0bWuBb0AYs25VNL3y,https://api.spotify.com/v1/audio-analysis/4dxzf0bWuBb0AYs25VNL3y,185583,4
0.478,0.355,5,-11.824,1,0.0343,0.645,0.00292,0.0909,0.18,103.683,audio_features,1hmNibuS4toaTijZjDEtNZ,spotify:track:1hmNibuS4toaTijZjDEtNZ,https://api.spotify.com/v1/tracks/1hmNibuS4toaTijZjDEtNZ,https://api.spotify.com/v1/audio-analysis/1hmNibuS4toaTijZjDEtNZ,186973,4
0.703,0.441,10,-10.081,1,0.0273,0.263,0.0,0.19,0.837,99.94,audio_features,5luLMIQajTbWm2Zz4EsO9D,spotify:track:5luLMIQajTbWm2Zz4EsO9D,https://api.spotify.com/v1/tracks/5luLMIQajTbWm2Zz4EsO9D,https://api.spotify.com/v1/audio-analysis/5luLMIQajTbWm2Zz4EsO9D,136379,4
0.555,0.35,10,-10.955,0,0.0503,0.791,6.64e-06,0.11,0.404,77.772,audio_features,06rX4GEEjsVTSbRBWycs2U,spotify:track:06rX4GEEjsVTSbRBWycs2U,https://api.spotify.com/v1/tracks/06rX4GEEjsVTSbRBWycs2U,https://api.spotify.com/v1/audio-analysis/06rX4GEEjsVTSbRBWycs2U,209813,4
0.428,0.724,11,-7.264,0,0.0434,0.183,0.000136,0.251,0.184,146.917,audio_features,4F9jpNQDKRFoyM4Ebpni6S,spotify:track:4F9jpNQDKRFoyM4Ebpni6S,https://api.spotify.com/v1/tracks/4F9jpNQDKRFoyM4Ebpni6S,https://api.spotify.com/v1/audio-analysis/4F9jpNQDKRFoyM4Ebpni6S,207519,4
0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,7EL9YtzL4qYOcxYlf4mbVi,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
0.604,0.841,1,-5.145,1,0.0423,0.0299,0.00382,0.136,0.578,138.976,audio_features,23cj0rlc0UtTBaCg60VCkm,spotify:track:23cj0rlc0UtTBaCg60VCkm,https://api.spotify.com/v1/tracks/23cj0rlc0UtTBaCg60VCkm,https://api.spotify.com/v1/audio-analysis/23cj0rlc0UtTBaCg60VCkm,203310,4
0.618,0.457,0,-9.326,0,0.0352,0.594,4.86e-05,0.136,0.447,79.942,audio_features,32PwKptR5PhpP4Gxv8Lvps,spotify:track:32PwKptR5PhpP4Gxv8Lvps,https://api.spotify.com/v1/tracks/32PwKptR5PhpP4Gxv8Lvps,https://api.spotify.com/v1/audio-analysis/32PwKptR5PhpP4Gxv8Lvps,201720,4
0.718,0.303,7,-10.382,1,0.034,0.87,8.51e-05,0.108,0.376,118.43,audio_features,30a5DDL7xq347S143EoOPp,spotify:track:30a5DDL7xq347S143EoOPp,https://api.spotify.com/v1/tracks/30a5DDL7xq347S143EoOPp,https://api.spotify.com/v1/audio-analysis/30a5DDL7xq347S143EoOPp,267000,4
0.733,0.634,7,-8.566,1,0.0272,0.0617,0.000739,0.201,0.519,100.0,audio_features,7d2ytNiHGDf32YwZOU6RnZ,spotify:track:7d2ytNiHGDf32YwZOU6RnZ,https://api.spotify.com/v1/tracks/7d2ytNiHGDf32YwZOU6RnZ,https://api.spotify.com/v1/audio-analysis/7d2ytNiHGDf32YwZOU6RnZ,180533,4
0.602,0.771,3,-4.494,1,0.04,0.245,0.0,0.107,0.41,125.021,audio_features,1Etp6DlUsn2P5im8f7J9HP,spotify:track:1Etp6DlUsn2P5im8f7J9HP,https://api.spotify.com/v1/tracks/1Etp6DlUsn2P5im8f7J9HP,https://api.spotify.com/v1/audio-analysis/1Etp6DlUsn2P5im8f7J9HP,156360,4
0.591,0.555,2,-10.702,1,0.0325,0.54,0.0462,0.157,0.459,83.459,audio_features,4Lp2SmcFyyMiWzfsDV2Qzh,spotify:track:4Lp2SmcFyyMiWzfsDV2Qzh,https://api.spotify.com/v1/tracks/4Lp2SmcFyyMiWzfsDV2Qzh,https://api.spotify.com/v1/audio-analysis/4Lp2SmcFyyMiWzfsDV2Qzh,319053,4
0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,audio_features,5aQe0faFOjeskrHwpleXLJ,spotify:track:5aQe0faFOjeskrHwpleXLJ,https://api.spotify.com/v1/tracks/5aQe0faFOjeskrHwpleXLJ,https://api.spotify.com/v1/audio-analysis/5aQe0faFOjeskrHwpleXLJ,199773,4
0.461,0.825,8,-5.742,1,0.0664,0.0944,1.22e-05,0.124,0.92,176.683,audio_features,5suIDwVxRuLiSI1RBrFbjP,spotify:track:5suIDwVxRuLiSI1RBrFbjP,https://api.spotify.com/v1/tracks/5suIDwVxRuLiSI1RBrFbjP,https://api.spotify.com/v1/audio-analysis/5suIDwVxRuLiSI1RBrFbjP,136107,4
0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,audio_features,4yRlTvPVfEyhXfp6GZurq9,spotify:track:4yRlTvPVfEyhXfp6GZurq9,https://api.spotify.com/v1/tracks/4yRlTvPVfEyhXfp6GZurq9,https://api.spotify.com/v1/audio-analysis/4yRlTvPVfEyhXfp6GZurq9,196240,4
0.272,0.435,9,-10.096,0,0.0385,0.568,0.00128,0.0879,0.27,78.721,audio_features,6Sf1IjXhbfTIYOHhaj5DG0,spotify:track:6Sf1IjXhbfTIYOHhaj5DG0,https://api.spotify.com/v1/tracks/6Sf1IjXhbfTIYOHhaj5DG0,https://api.spotify.com/v1/audio-analysis/6Sf1IjXhbfTIYOHhaj5DG0,221066,4
0.716,0.703,7,-4.183,0,0.0418,0.408,1.09e-05,0.111,0.736,117.998,audio_features,38x9U1nlxCblWCmu6g4mPy,spotify:track:38x9U1nlxCblWCmu6g4mPy,https://api.spotify.com/v1/tracks/38x9U1nlxCblWCmu6g4mPy,https://api.spotify.com/v1/audio-analysis/38x9U1nlxCblWCmu6g4mPy,244693,4
0.519,0.622,6,-9.135,0,0.0319,0.343,0.0699,0.497,0.514,97.004,audio_features,0szmjOw9XbtbQYWz0GvXSp,spotify:track:0szmjOw9XbtbQYWz0GvXSp,https://api.spotify.com/v1/tracks/0szmjOw9XbtbQYWz0GvXSp,https://api.spotify.com/v1/audio-analysis/0szmjOw9XbtbQYWz0GvXSp,244960,4
0.481,0.417,8,-4.9,1,0.0279,0.818,0.0,0.106,0.336,78.932,audio_features,5TA2vNVGdgTdNyNNeq52e0,spotify:track:5TA2vNVGdgTdNyNNeq52e0,https://api.spotify.com/v1/tracks/5TA2vNVGdgTdNyNNeq52e0,https://api.spotify.com/v1/audio-analysis/5TA2vNVGdgTdNyNNeq52e0,182640,4
0.776,0.662,2,-5.798,1,0.0485,0.314,0.000143,0.0985,0.701,97.052,audio_features,2D3JB5Bs5ut4czq9Xt3PA3,spotify:track:2D3JB5Bs5ut4czq9Xt3PA3,https://api.spotify.com/v1/tracks/2D3JB5Bs5ut4czq9Xt3PA3,https://api.spotify.com/v1/audio-analysis/2D3JB5Bs5ut4czq9Xt3PA3,169434,1
0.546,0.842,2,-5.59,1,0.0657,0.00447,0.0,0.0755,0.34,128.973,audio_features,6iB4FVNBjXR9M5nhvSlZde,spotify:track:6iB4FVNBjXR9M5nhvSlZde,https://api.spotify.com/v1/tracks/6iB4FVNBjXR9M5nhvSlZde,https://api.spotify.com/v1/audio-analysis/6iB4FVNBjXR9M5nhvSlZde,170963,4
0.282,0.651,9,-6.109,1,0.0562,0.55,0.0,0.162,0.306,188.062,audio_features,38wSbAmV7zNBhYqfzv1m9x,spotify:track:38wSbAmV7zNBhYqfzv1m9x,https://api.spotify.com/v1/tracks/38wSbAmV7zNBhYqfzv1m9x,https://api.spotify.com/v1/audio-analysis/38wSbAmV7zNBhYqfzv1m9x,163893,4
0.618,0.548,2,-8.386,1,0.0463,0.432,0.00508,0.0977,0.563,136.365,audio_features,4v2PPkhAhaROQi2MpXW3WU,spotify:track:4v2PPkhAhaROQi2MpXW3WU,https://api.spotify.com/v1/tracks/4v2PPkhAhaROQi2MpXW3WU,https://api.spotify.com/v1/audio-analysis/4v2PPkhAhaROQi2MpXW3WU,160581,4
0.48,0.618,2,-7.335,1,0.0501,0.844,8.93e-05,0.325,0.344,82.051,audio_features,4ngv7whSPSAwD8ZP3zMHsd,spotify:track:4ngv7whSPSAwD8ZP3zMHsd,https://api.spotify.com/v1/tracks/4ngv7whSPSAwD8ZP3zMHsd,https://api.spotify.com/v1/audio-analysis/4ngv7whSPSAwD8ZP3zMHsd,171800,4
0.612,0.449,9,-9.799,1,0.0332,0.785,0.0497,0.0551,0.279,92.0,audio_features,65g1gHMTYxsYWdN4QGyNLE,spotify:track:65g1gHMTYxsYWdN4QGyNLE,https://api.spotify.com/v1/tracks/65g1gHMTYxsYWdN4QGyNLE,https://api.spotify.com/v1/audio-analysis/65g1gHMTYxsYWdN4QGyNLE,212707,4
0.791,0.798,7,-6.017,1,0.0948,0.273,0.0,0.0734,0.532,90.023,audio_features,3xPrdaCplbZRvgJiOBmGs4,spotify:track:3xPrdaCplbZRvgJiOBmGs4,https://api.spotify.com/v1/tracks/3xPrdaCplbZRvgJiOBmGs4,https://api.spotify.com/v1/audio-analysis/3xPrdaCplbZRvgJiOBmGs4,178271,4
0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01,audio_features,7CS9hRKJNmBGWUowSjhedb,spotify:track:7CS9hRKJNmBGWUowSjhedb,https://api.spotify.com/v1/tracks/7CS9hRKJNmBGWUowSjhedb,https://api.spotify.com/v1/audio-analysis/7CS9hRKJNmBGWUowSjhedb,188044,4
0.687,0.796,4,-6.939,1,0.027,0.38,0.000316,0.271,0.814,105.028,audio_features,2oUOH2tCU4kKpooynVfS36,spotify:track:2oUOH2tCU4kKpooynVfS36,https://api.spotify.com/v1/tracks/2oUOH2tCU4kKpooynVfS36,https://api.spotify.com/v1/audio-analysis/2oUOH2tCU4kKpooynVfS36,169143,4
0.616,0.638,7,-7.981,1,0.0334,0.0245,3.59e-05,0.296,0.507,89.989,audio_features,0YPX6ztcWM4QTbR9tpnHNB,spotify:track:0YPX6ztcWM4QTbR9tpnHNB,https://api.spotify.com/v1/tracks/0YPX6ztcWM4QTbR9tpnHNB,https://api.spotify.com/v1/audio-analysis/0YPX6ztcWM4QTbR9tpnHNB,257893,4
0.536,0.286,2,-12.444,1,0.0287,0.41,0.00671,0.136,0.242,89.74,audio_features,02HJc2G0BfiJBJhet27Scm,spotify:track:02HJc2G0BfiJBJhet27Scm,https://api.spotify.com/v1/tracks/02HJc2G0BfiJBJhet27Scm,https://api.spotify.com/v1/audio-analysis/02HJc2G0BfiJBJhet27Scm,201627,4
0.698,0.605,5,-11.586,1,0.033,0.463,0.113,0.117,0.331,144.039,audio_features,7mZedsGVcUJOl6hSy17ykh,spotify:track:7mZedsGVcUJOl6hSy17ykh,https://api.spotify.com/v1/tracks/7mZedsGVcUJOl6hSy17ykh,https://api.spotify.com/v1/audio-analysis/7mZedsGVcUJOl6hSy17ykh,201875,4
0.584,0.452,10,-7.333,1,0.0312,0.574,0.0,0.138,0.274,147.82,audio_features,3YQtnh00LIhMqimMUjbS6l,spotify:track:3YQtnh00LIhMqimMUjbS6l,https://api.spotify.com/v1/tracks/3YQtnh00LIhMqimMUjbS6l,https://api.spotify.com/v1/audio-analysis/3YQtnh00LIhMqimMUjbS6l,166876,4
0.34,0.497,4,-9.568,1,0.0354,0.618,0.000375,0.0797,0.226,120.003,audio_features,1ehActP7W2zePSz3aAm8in,spotify:track:1ehActP7W2zePSz3aAm8in,https://api.spotify.com/v1/tracks/1ehActP7W2zePSz3aAm8in,https://api.spotify.com/v1/audio-analysis/1ehActP7W2zePSz3aAm8in,297280,4
0.628,0.844,0,-6.614,1,0.0324,0.378,0.000713,0.225,0.607,144.015,audio_features,0TD0ydYJuFPEaqshquDEpw,spotify:track:0TD0ydYJuFPEaqshquDEpw,https://api.spotify.com/v1/tracks/0TD0ydYJuFPEaqshquDEpw,https://api.spotify.com/v1/audio-analysis/0TD0ydYJuFPEaqshquDEpw,230213,4
0.731,0.313,7,-9.723,1,0.0389,0.952,0.00659,0.109,0.308,138.092,audio_features,6pmtIWAw69AvKnajOPGVtz,spotify:track:6pmtIWAw69AvKnajOPGVtz,https://api.spotify.com/v1/tracks/6pmtIWAw69AvKnajOPGVtz,https://api.spotify.com/v1/audio-analysis/6pmtIWAw69AvKnajOPGVtz,132309,4
0.471,0.49,10,-9.044,1,0.0469,0.625,0.000608,0.157,0.386,116.436,audio_features,7wy7FXfzZFAbsrpcM924nw,spotify:track:7wy7FXfzZFAbsrpcM924nw,https://api.spotify.com/v1/tracks/7wy7FXfzZFAbsrpcM924nw,https://api.spotify.com/v1/audio-analysis/7wy7FXfzZFAbsrpcM924nw,222816,4
0.612,0.189,1,-11.224,1,0.0408,0.673,9.84e-06,0.174,0.381,141.669,audio_features,0xMDAZkHccTgIi87Tdd1An,spotify:track:0xMDAZkHccTgIi87Tdd1An,https://api.spotify.com/v1/tracks/0xMDAZkHccTgIi87Tdd1An,https://api.spotify.com/v1/audio-analysis/0xMDAZkHccTgIi87Tdd1An,171157,4
0.578,0.798,2,-6.929,1,0.038,0.0367,0.00242,0.234,0.468,108.036,audio_features,4xSCSwVdvGb2U3Mz3qzfTZ,spotify:track:4xSCSwVdvGb2U3Mz3qzfTZ,https://api.spotify.com/v1/tracks/4xSCSwVdvGb2U3Mz3qzfTZ,https://api.spotify.com/v1/audio-analysis/4xSCSwVdvGb2U3Mz3qzfTZ,199853,4
0.612,0.497,0,-8.988,1,0.0492,0.281,1.76e-05,0.086,0.234,145.915,audio_features,6Pxyb7fZ6uksEd5XnjQvHZ,spotify:track:6Pxyb7fZ6uksEd5XnjQvHZ,https://api.spotify.com/v1/tracks/6Pxyb7fZ6uksEd5XnjQvHZ,https://api.spotify.com/v1/audio-analysis/6Pxyb7fZ6uksEd5XnjQvHZ,185663,4
